fecha,mes,dia_año,temp_agua,oleaje,viento,lluvia,presion,coef_marea,fase_lunar,visibilidad_agua,dias_desde_temporal,temporada,veda_pulpo,veda_percebe,veda_lubina,captura_pulpo,captura_lubina,captura_percebe
2019-01-06,1,6,9.225603909218194,1.8311021250369366,16.27508012459251,0.1244599866836761,1011.6128526062331,50,25,limpia,0,invierno,False,False,False,0.008556350172486774,5.352382229604392,0.07258658023460518
2019-01-07,1,7,10.685876141677975,1.3029582357299476,10.94637096290523,0.5743216216772777,1014.2363550403819,66,18,limpia,2,invierno,False,False,False,0.8909110240090894,8.052639975570402,0.06387788306440899
2019-01-08,1,8,9.38925522675164,1.3336679508710334,17.50757127793719,0.9438822495723401,1022.5079744924956,105,2,limpia,9,invierno,False,False,False,2.0568203416519713,3.2936977991078473,4.462221407410155
2019-01-09,1,9,9.978882503327927,1.9921979309012234,11.85034086840458,0.4051558484610796,1022.8654586007008,54,25,limpia,6,invierno,False,False,False,0.44646108902083587,6.504469027727943,7.061459648025601e-05
2019-01-10,1,10,10.110078793401703,0.6961329398706654,15.8435595997886,1.576200077450439,1024.74549037844,66,27,limpia,1,invierno,False,False,False,1.005902186844563,0.17431058106214403,0.2169957603159607
2019-01-11,1,11,10.248053193703148,0.5061657124478466,11.908696988511522,1.3001848816786843,1015.3048775161328,67,16,limpia,8,invierno,False,False,False,9.605243194014273e-05,3.852851339586913,1.3252732790301014
2019-01-12,1,12,10.729613523378063,0.8818222242487268,21.648865710137763,0.7610444938149131,1018.2079613479874,104,26,limpia,2,invierno,False,False,False,0.1484602012588669,0.43440176686051846,1.6995756495412335
2019-01-13,1,13,9.933307477886833,1.4288894284267992,17.678619812958217,1.4550089283534744,1009.7498776265156,96,19,limpia,2,invierno,False,False,False,0.07510247740317237,4.135954503338955,11.928624310897417
2019-01-14,1,14,10.2077071974894,0.8197177765363146,19.02977008495738,0.8795590345334774,1013.2327961345538,98,28,limpia,6,invierno,False,False,False,0.515421482491393,0.9334975917637933,7.810251205204281
2019-01-15,1,15,10.392914309621395,5.108038597869591,11.963054822553756,0.8407333768098936,1009.4245761133479,72,6,turbia,0,invierno,False,False,False,0.4317733383818739,0.004729436659459652,0.17462848391761665
2019-01-16,1,16,10.521833388673079,0.8822311868882271,16.195634709162846,0.6168461087009556,1017.3662937856014,70,2,limpia,4,invierno,False,False,False,0.10506417797981274,0.001710087032735722,0.3159776211027158
2019-01-17,1,17,10.5224262650513,1.8853374440887727,15.76080840129916,1.554962548173382,1015.1920638143446,78,6,limpia,9,invierno,False,False,False,0.5561125731597292,12.881281785066475,0.22703905923382964
2019-01-18,1,18,10.758036644556578,2.56298864084693,15.44128658859102,1.1743891005015836,1016.1309482997282,109,5,turbia,2,invierno,False,False,False,0.08424118194567601,1.7018719761226562,0.020325698924111412
2019-01-19,1,19,11.036478286866656,4.0974299374051055,7.250298488520701,0.43712010354875847,1010.7689459077285,95,13,turbia,0,invierno,False,False,False,2.862056189672778,0.1510075587480026,0.11870075888178705
2019-01-20,1,20,10.800524636287369,5.645043368716591,22.857128489483863,0.026102113291528006,1019.2534366234482,59,27,turbia,6,invierno,False,False,False,1.256038601756018,0.012807939407032343,0.5629436434393216
2019-01-21,1,21,10.872882947995421,7.107877133006787,14.84614243798676,0.3272262101625602,1002.96485702109,102,0,turbia,9,invierno,False,False,False,0.06027908119713704,2.801915323968075,0.024666655047059744
2019-01-22,1,22,9.688192477414201,3.9634508319959547,17.007238099817197,0.08755814452507543,1013.7398590891611,56,13,turbia,6,invierno,False,False,False,0.5057644167505783,0.2164836678107232,0.1807116201251334
2019-01-23,1,23,10.705454114036177,3.554838771076262,9.741022571685765,1.129855661505817,1014.4667770539402,79,20,turbia,8,invierno,False,False,False,0.07546654543654793,2.459351397516983,1.023330826802403
2019-01-24,1,24,11.001798315591309,0.7397567726662864,20.855007212170722,0.5100344604573593,1004.8919874827086,104,26,limpia,6,invierno,False,False,False,0.5843572847915685,0.4719349094908405,8.076714364970469
2019-01-25,1,25,11.191208480712826,2.6712040166143325,20.517576484980545,1.0910250796733612,1016.9206419918376,114,21,turbia,3,invierno,False,False,False,0.37551697988368987,3.682816187915303,0.2560901770227973
2019-01-26,1,26,10.379145182761018,1.4923810348931354,18.417509365884655,0.7993136379604818,1014.1336793794783,70,10,limpia,2,invierno,False,False,False,0.09496351548213723,4.1738772412738685,0.1735215627979262
2019-01-27,1,27,10.440793808039704,1.5047915993011252,16.09139337085134,1.5444448923547816,1017.8055844790599,56,8,limpia,5,invierno,False,False,False,0.05257587825524346,10.871401576088072,0.14783444930687592
2019-01-28,1,28,10.53435619054674,1.3094951745369592,24.342083575026376,2.573744050487344,1024.999142977673,93,9,limpia,5,invierno,False,False,False,0.00024082106943341052,8.584785452431243,3.1862738786054394
2019-01-29,1,29,11.244189032399056,0.7245181990596649,18.93239395924389,1.3052159744823697,1016.6231193712514,117,21,limpia,1,invierno,False,False,False,0.10452910249810535,0.6480584871798534,6.46311448055051
2019-01-30,1,30,11.587105399040276,1.1424707816529236,9.535511159944617,0.1279425607682081,1019.8633065224483,64,10,limpia,6,invierno,False,False,False,0.0017927812121932706,6.420841431781744,0.30837039304597025
2019-01-31,1,31,10.767635584838818,0.841045084858427,15.897947035761053,0.03533120680480392,1021.9047654495902,51,23,limpia,0,invierno,False,False,False,0.018688138019212742,0.6393809280765318,0.701821304225503
2019-02-01,2,32,11.603109296320287,0.2995020045217366,17.33500057465204,0.4796416093747964,1017.4601354813909,52,17,limpia,8,invierno,False,False,False,0.7912677293516909,3.0731464075199365e-05,0.13538136442827134
2019-02-02,2,33,11.179511732315106,4.526218571341876,15.420203129063141,1.10665747511275,1010.670622088444,97,16,turbia,1,invierno,False,False,False,0.19847673280183456,0.18817402719181486,0.045843389195215856
2019-02-03,2,34,11.07880204457544,1.8564446670468848,17.292419664723244,0.09188899396456823,1006.7991633437916,117,13,limpia,2,invierno,False,False,False,0.8145526697984675,8.129412058221922,9.765909187978785
2019-02-04,2,35,11.075336153902631,1.9142828015568751,20.764933541650173,0.7942017862902442,1016.8718904975203,96,16,limpia,5,invierno,False,False,False,0.0014383781921689708,10.432098920918062,14.52498186042833
2019-02-05,2,36,11.699755749866627,1.7291741622042183,14.245381721967384,4.361189979299132,1012.998710887487,92,6,limpia,6,invierno,False,False,False,0.0723266497271359,2.32424474951571,9.301641434030673
2019-02-06,2,37,11.49757221474046,3.7526688484762216,13.48038835069777,0.18866316564793387,1021.4180053379366,76,7,turbia,0,invierno,False,False,False,0.26032218731158385,0.09975472151777973,0.012816287498683774
2019-02-07,2,38,12.71895678361947,2.0485748724016037,10.657947909301068,5.932988201517094,1012.6243841951061,53,7,turbia,2,invierno,False,False,False,1.5063132384705105,9.489391464076169,2.2471391373409757
2019-02-08,2,39,10.89414697006168,4.624350304595183,7.536255098976073,3.8852360053695,1014.9284646944936,85,27,turbia,5,invierno,False,False,False,0.42132269545357814,0.029370349748012295,0.5727370174984705
2019-02-09,2,40,11.769131817657275,2.8638457290641646,13.751024808815556,3.56497900901067,1009.2049465166175,101,18,turbia,3,invierno,False,False,False,0.7971326906898498,2.989649692475423,0.43913457892954205
2019-02-10,2,41,11.194292400349623,0.9821578542049829,12.29085321298763,3.9851851819468824,1013.2808366417909,94,4,limpia,4,invierno,False,False,False,0.13770693646114723,0.04835219149965034,2.780783663571807
2019-02-11,2,42,11.044520327346309,4.1628800766690235,14.173476044789949,0.16687249315241282,1010.2858249994952,100,6,turbia,2,invierno,False,False,False,3.7042637730497305,0.6058118819256065,0.09645362114991189
2019-02-12,2,43,11.614572969935963,2.3259747057556357,12.659099270634558,0.3277882056511281,1010.7423647678712,81,12,turbia,7,invierno,False,False,False,2.302127705416571,4.898323058403583,0.33270861619691805
2019-02-13,2,44,11.759210393829019,1.6987798317339464,10.702271485649995,0.28860103337005444,1014.7359287609152,51,14,limpia,0,invierno,False,False,False,0.03052151827699201,2.970832548829389,0.2167764897877747
2019-02-14,2,45,13.484097107871584,3.4596914689579537,12.798050944032656,0.23586016712538974,1011.9654101625,66,13,turbia,9,invierno,False,False,False,0.85931062489699,0.04913678926016507,0.0786816582520204
2019-02-15,2,46,11.6797712579196,1.8719589874542732,17.05206372313848,0.7941345958575099,1028.146191010642,72,24,limpia,6,invierno,False,False,False,0.8496083548728955,5.843919921045052,0.02498461250408072
2019-02-16,2,47,11.169872076155992,3.039812125956957,12.858997085555137,3.5464668769931222,1019.1794707557018,93,20,turbia,1,invierno,False,False,False,0.0009319759280706478,0.027127198907525872,0.47861869920200123
2019-02-17,2,48,12.07014400103443,0.6224905468498817,14.245325862478802,0.5806033843392624,1020.4231995638959,95,14,limpia,7,invierno,False,False,False,0.5725600692233952,2.967440179230942,3.8497148460204205
2019-02-18,2,49,10.720532202063762,1.9035812439696287,23.378605812424606,0.5600143439640888,1014.4455350138053,61,28,limpia,2,invierno,False,False,False,0.0458017301244994,8.45566724948751,0.36898045001268465
2019-02-19,2,50,11.969723729797531,1.0402375215329545,19.300682929135938,2.253336961647077,1015.5287608934123,103,13,limpia,3,invierno,False,False,False,1.1459352424260034,14.737766531254403,5.627299266567219
2019-02-20,2,51,12.094679808913941,6.946357025720707,15.911423842048103,0.20389957126914263,1012.8520352717175,62,12,turbia,1,invierno,False,False,False,0.22399498484081953,0.015754528531066146,0.4365212328260086
2019-02-21,2,52,12.622559146155723,4.4125600314025455,16.043947721281274,0.8934493728394995,1028.1219045023267,117,19,turbia,4,invierno,False,False,False,2.057967567346814,3.2378972296349966,0.01310160574837455
2019-02-22,2,53,12.791255982695066,2.1407843425910866,12.158757007494827,0.7003246992562372,1014.455680906996,115,3,turbia,8,invierno,False,False,False,1.134414403129855,19.30327831968816,1.1245682540500277
2019-02-23,2,54,11.966755858453645,4.142155595819406,13.32034271073904,3.758571451548714,1011.9812450038257,64,21,turbia,3,invierno,False,False,False,0.0005563456077074682,0.6624772284958441,0.14954061760263346
2019-02-24,2,55,12.240857180772773,1.0564302529210634,13.89084966098539,1.4451572456411277,1011.2299788967567,111,8,limpia,6,invierno,False,False,False,0.004561031577797612,3.8127453311455537,5.73508086240205
2019-02-25,2,56,11.934375544809706,1.2635189152038333,15.420028859568543,2.079594026387891,1016.6767501347357,73,13,limpia,7,invierno,False,False,False,1.4850897623615285,8.621424370775296,1.0187016664801098
2019-02-26,2,57,11.780508842140957,0.23470595062020871,14.823535969312834,0.2763054535890637,1022.105110213706,119,28,limpia,9,invierno,False,False,False,0.08765601034705395,0.7859278811590082,16.096855880081144
2019-02-27,2,58,12.70703869606569,2.931456509662159,10.48621897638052,5.287849608712515,1020.4347975261608,110,16,turbia,0,invierno,False,False,False,0.6421029552891463,3.7292210068166507,0.6601056182229107
2019-02-28,2,59,11.821144182136553,0.20413521072687174,17.38416862849116,0.7785502150085682,1011.2183730621698,52,0,limpia,5,invierno,False,False,False,7.567757375571091e-05,0.1763797838187211,1.22472478141465
2019-03-01,3,60,12.401132261280429,1.158936733956201,12.706027374908562,2.4540655593830523,1011.0952832602642,78,0,limpia,4,primavera,False,False,False,0.015504219384382484,3.4539272384139563,6.227920772632687e-05
2019-03-02,3,61,12.117816977291,0.6037980221132251,22.689383350666578,6.185639980767132,1021.231342544741,70,3,limpia,9,primavera,False,False,False,0.44894903049994933,0.22770043072950272,0.1125053930614627
2019-03-03,3,62,13.110125013149,3.6903370377632108,19.99852125668058,1.4211925146537878,1025.5069068680052,103,19,turbia,9,primavera,False,False,False,1.3372436736692122,0.22450081211291426,0.8841564831049666
2019-03-04,3,63,13.926928328037457,6.50679335255228,8.353789566232175,1.4166648245411066,1014.2749874617112,55,26,turbia,0,primavera,False,False,False,0.4727436489460532,1.2245585512637194,0.5045463555630972
2019-03-05,3,64,12.13121458018158,3.2650192871149772,13.98716060717376,0.24942518233457253,1021.0331170418248,60,7,turbia,8,primavera,False,False,False,0.1816304585576967,0.1367859026975235,0.23989320604054756
2019-03-06,3,65,11.86677572979671,2.876422216689119,21.433132634388336,0.9894963114350822,1007.6695594718533,119,4,turbia,9,primavera,False,False,False,0.15845980607023427,8.175815101696891,0.0273947455961055
2019-03-07,3,66,12.97037680476616,2.1587516070606694,17.65080508532254,3.827378857901922,1010.782377495136,76,13,turbia,6,primavera,False,False,False,1.9743844506389536,3.7645671830524363,0.41327766137036914
2019-03-08,3,67,13.121732625557993,2.0213288636591993,15.356293513118931,0.2902978184509769,1009.9520087870421,109,25,turbia,0,primavera,False,False,False,0.06718230346350536,6.382533208920077,0.7614965494191356
2019-03-09,3,68,13.3107775845799,0.9007754519621761,5.6990699042088,4.990014108593647,1017.0610689757393,76,19,limpia,1,primavera,False,False,False,2.39702827346101,0.32460486583887826,0.6057068222446156
2019-03-10,3,69,12.979300851486418,0.42041314744267677,14.129731000797104,2.2010847865643948,1014.1051198898069,81,23,limpia,3,primavera,False,False,False,1.455330772632418,0.7261976758989026,0.1875373002468792
2019-03-11,3,70,13.19444384397883,1.9897996500657362,15.841449138995658,1.0927668686285945,1016.19046322339,82,22,limpia,9,primavera,False,False,False,1.9295535820587915,6.0132989863613995,0.025468949888770798
2019-03-12,3,71,13.603270963667237,2.348052764950538,6.776110445228989,1.581513044337529,1021.0955799442515,54,13,turbia,8,primavera,False,False,False,2.4939240086608123,3.950004006849508,0.4458875158576462
2019-03-13,3,72,14.075143447133845,2.337285079120545,17.453507224131535,0.3262066892623112,1011.734169080941,58,21,turbia,1,primavera,False,False,False,0.00641987359574976,9.890399014015534,1.7994284734648873
2019-03-14,3,73,12.34613855821162,2.5867777948155855,12.192621890513779,0.49048001234608407,1015.4699655330644,62,1,turbia,0,primavera,False,False,False,1.452408359629388,7.718727128819909,0.2985023325666379
2019-03-15,3,74,13.366229546791383,3.0876445639303745,16.20518831322625,0.6748890140325398,1008.3103389046271,55,20,turbia,0,primavera,False,False,False,0.24519554023668877,0.10349227283881116,0.022380895687270207
2019-03-16,3,75,13.784426081414852,1.9258011586387973,15.527304701924457,0.971765656246927,1020.8189285787093,85,28,limpia,8,primavera,False,False,False,1.570257376654213,15.845322386402678,0.23682708441689979
2019-03-17,3,76,13.174004630024278,0.8236253860068703,13.978289388072538,4.942528148553602,1020.482068568316,99,11,limpia,0,primavera,False,False,False,1.501139903269404,0.39284199101806655,4.033193613085397
2019-03-18,3,77,14.832223110167366,2.5247173415884374,18.16627547311137,0.9163683894306195,1016.809440737164,110,17,turbia,3,primavera,False,False,False,0.02361523114407487,7.184504163997584,0.023827669313577122
2019-03-19,3,78,13.481067625371775,2.953774002069227,16.125149376962078,1.4839827019975074,1015.5996805108936,97,5,turbia,4,primavera,False,False,False,0.4832074411750073,3.953907912215544,0.5632961094210948
2019-03-20,3,79,13.906370963172293,1.4485171041285807,25.86358981218174,0.35353679572615987,1012.4542603271841,60,8,limpia,5,primavera,False,False,False,0.004584664795888929,3.2831237947188203,0.032928887749844274
2019-03-21,3,80,14.333613258105375,2.9608242722839813,22.111655721824476,2.6634093396426635,1008.0222540264992,66,8,turbia,5,primavera,False,False,False,2.913614839147117,20.914331655589542,0.027023228187958895
2019-03-22,3,81,13.714082551342202,2.0058269911308906,10.950212008054205,1.6432380983983161,1016.5277097063059,51,21,turbia,2,primavera,False,False,False,0.025532631454971127,4.803921784489654,0.13739605545559377
2019-03-23,3,82,13.029742617808333,0.7175484946297258,19.7472640936882,1.1593065106093856,1018.7810040533054,56,3,limpia,6,primavera,False,False,False,0.7678698829455662,0.31929295576684685,0.134824792168953
2019-03-24,3,83,13.949285952743095,7.97307604873925,12.053471191201167,5.881975573985555,1025.0968580552662,106,9,turbia,7,primavera,False,False,False,5.924593273803305,0.08690223226612517,0.05483480280821958
2019-03-25,3,84,14.892874040765504,1.3907961692182846,10.302752654018699,4.426418503043731,1013.0322524212631,80,11,limpia,0,primavera,False,False,False,2.357319470546913,3.1266774872891596,0.4663875376120368
2019-03-26,3,85,14.141722118878704,0.7688763786354377,9.095509580349237,2.1547465184214887,1016.3509080910522,108,24,limpia,8,primavera,False,False,False,0.8793007892355729,0.0034446987449094427,8.980774637105277
2019-03-27,3,86,13.904546208914352,1.0308534675043461,13.567376296110355,5.097288581038925,1020.5720210820064,95,20,limpia,5,primavera,False,False,False,0.5599557282315797,9.334148560154246,6.805248402852062
2019-03-28,3,87,15.036235505299043,0.13992674630255378,19.023487874966484,1.6638155056392392,1020.722664394304,56,7,limpia,0,primavera,False,False,False,0.1287965602274067,0.26900020950973363,0.5296289288142311
2019-03-29,3,88,14.350650150839227,1.483614910722336,15.6334406089367,3.508200931146966,1011.8876452161056,63,27,limpia,8,primavera,False,False,False,0.3573572252066057,4.36807947606395,0.23522098281385104
2019-03-30,3,89,14.311138794466995,4.565200508711142,17.033835344593548,1.0534363689208066,1013.6042030337064,58,24,turbia,3,primavera,False,False,False,3.0919424250931193,0.9348315671371089,0.699060840352572
2019-03-31,3,90,14.774846230523897,2.1339474373935685,2.0917120629329915,0.18147850581725775,1012.3742467362018,58,20,turbia,8,primavera,False,False,False,5.160929920484392,5.7672902317417085,1.025113317298438
2019-04-01,4,91,15.215356965144249,0.9469757316818668,14.083932690247117,10.282145081329334,1010.4907771573236,51,21,limpia,9,primavera,False,False,False,0.33714295362671765,0.5215487737890557,0.6834392645504979
2019-04-02,4,92,16.249446118514005,1.7721870672344,10.790050179532198,0.3621603052938403,1022.3583470651163,65,19,limpia,4,primavera,False,False,False,0.025456641183661352,10.237654636369347,0.005942296695294003
2019-04-03,4,93,15.384027716611115,1.7843396086676397,8.680076304022483,0.5793949754321243,1015.3135690449146,51,15,limpia,5,primavera,False,False,False,1.2074458300946052,1.4501142253942896,0.41802984890163797
2019-04-04,4,94,15.650595043856807,1.4207196310958807,10.184566314428782,0.3561094798548407,1014.6287726863404,119,11,limpia,8,primavera,False,False,False,0.001066442670831003,3.4334239511548255,4.688958256707956
2019-04-05,4,95,14.717833461072034,3.532800528212467,15.283700122811279,0.8234076106823189,1016.2385408124635,72,16,turbia,5,primavera,False,False,False,3.2677912113858407,2.5670157357953576,1.7616358719060972
2019-04-06,4,96,14.472311766554736,2.368349269253008,17.631043634178667,0.6829538528644838,1015.2688098258774,77,16,turbia,0,primavera,False,False,False,0.04638818119243033,1.6779556037452081,0.031025898356829087
2019-04-07,4,97,15.19132854129391,0.8027608303753588,11.358409265523214,1.8381003139223109,1013.8951131304516,92,20,limpia,0,primavera,False,False,False,4.984373266705174,0.028431656937348303,10.9012941796314
2019-04-08,4,98,15.283986847780913,3.465026785003921,17.356344299898392,11.287265250177887,1011.192213317666,112,18,turbia,1,primavera,False,False,False,0.7065139058159761,0.052597770677230954,0.016342551018380867
2019-04-09,4,99,14.6379710019507,4.2780094944216795,18.26564959062846,0.10787579862386379,1022.8264022904847,66,6,turbia,1,primavera,False,False,False,1.2780664809084905,1.1542910173479115,0.1924973020864155
2019-04-10,4,100,15.244914880434045,2.4236074822369194,16.318472937592567,3.0141517952199144,1012.1486386855273,85,28,turbia,5,primavera,False,False,False,0.0015520377658094582,3.464599822266655,0.5080262368440133
2019-04-11,4,101,15.654295049736966,1.5395129501360822,11.566967510147087,0.2739131882286093,1010.3474396674625,68,19,limpia,9,primavera,False,False,False,1.8272469657027817,6.150304120270596,0.0013757661450869655
2019-04-12,4,102,15.69513420857354,1.190241888491846,13.010636369590252,0.04006875854690951,1014.5972217453998,54,3,limpia,9,primavera,False,False,False,0.06641938097188747,2.2251638239394285,4.160532883733715e-05
2019-04-13,4,103,15.845226337004991,5.264368329058787,16.311100679622907,2.035411527486601,1025.7875760871816,72,19,turbia,4,primavera,False,False,False,0.43857799393062474,1.4316852257008719,0.6836119095192401
2019-04-14,4,104,15.780530794906358,2.287111464205208,12.137251834285827,4.1321067903293045,1010.8921334782747,68,21,turbia,6,primavera,False,False,False,0.42154696938516945,3.893228467010836,0.7834483480641175
2019-04-15,4,105,15.364569214887233,1.9711886704769706,17.586566626932324,0.3878941601132066,1018.5480760936431,50,8,limpia,7,primavera,False,False,False,0.34445471511271913,7.108757957076334,0.00056696086980322
2019-04-16,4,106,15.422761994212419,0.6500620794257435,10.568020981238472,0.8359271328298389,1013.7683419754155,76,27,limpia,9,primavera,False,False,False,0.004374696641946474,0.11479718855571551,0.18827663307091955
2019-04-17,4,107,15.073546528165316,0.8760893923003362,16.5238035568483,0.3696498653880014,1016.2240362406349,92,11,limpia,9,primavera,False,False,False,0.07838951342396491,1.0723854409584725,6.715215348882564
2019-04-18,4,108,16.92506610712246,0.48861210117293336,18.62775727879916,4.7397496021519006,1019.6109044248079,74,12,limpia,9,primavera,False,False,False,0.7058465344463366,0.14572436088480215,0.1128576104110183
2019-04-19,4,109,15.92300557923473,1.5224609969403713,15.765856408912278,0.6304092196189103,1006.401555959035,103,8,limpia,9,primavera,False,False,False,0.3637957593246449,26.182383720054627,3.593502182048578
2019-04-20,4,110,15.840190367162998,1.168720788309853,11.038056803009376,1.1765399724280676,1010.5182944560404,55,28,limpia,2,primavera,False,False,False,0.8903394276098741,12.972490623587536,0.4398503163959371
2019-04-21,4,111,15.477408526536943,2.0430884354411787,8.478263494690253,4.502667848366017,1019.5400639746352,74,10,turbia,8,primavera,False,False,False,4.887040906592568,6.603455907936253,1.1101922912111912
2019-04-22,4,112,17.855057170858867,3.9145290756095776,10.57090058014162,1.6098082362763753,1015.4872554204067,95,4,turbia,0,primavera,False,False,False,9.120411325118802,0.01842408654393157,0.7905449436838975
2019-04-23,4,113,15.508023866819464,2.9726425664952365,16.949563413580535,5.401646778116664,1016.0593732022721,108,28,turbia,2,primavera,False,False,False,0.520346259779858,2.8611854324205903,0.3892584534129823
2019-04-24,4,114,15.952432497306836,3.390636026026705,14.176157750043336,5.219590939143558,1018.5569180852276,104,26,turbia,1,primavera,False,False,False,0.12135112681744109,0.23628499337408188,1.4960402071756151
2019-04-25,4,115,16.516309126936108,3.848230341732293,12.597909064078088,1.238310789916488,1010.5519925454869,73,28,turbia,5,primavera,False,False,False,0.646340503232011,0.2875015961303333,0.7092715948699433
2019-04-26,4,116,16.68332887326177,0.9407982812118182,16.59094097466268,1.7463792142111811,1020.2753626891366,73,7,limpia,0,primavera,False,False,False,0.4273818674002487,3.456524177178534,0.573517458564687
2019-04-27,4,117,16.953665980972463,1.3320420912622186,7.056154273239582,0.5235459902569619,1019.0989186232027,52,19,limpia,7,primavera,False,False,False,0.22792418629093955,7.579704408584271,0.2582266166709962
2019-04-28,4,118,17.518472585122062,1.1856754945964532,13.951413841117676,9.320482012747746,1016.1915860362918,89,11,limpia,9,primavera,False,False,False,0.23282038984963652,6.758396998701097,0.1292256341685794
2019-04-29,4,119,16.7918815870399,3.0810307043569987,10.57309096730764,0.6523376482501089,1017.3406586643374,69,23,turbia,9,primavera,False,False,False,1.5337226404829567,0.2029113069183633,5.4482734806012265e-05
2019-04-30,4,120,15.908110723580709,0.62991818749423,9.597868013430942,3.0585472364368718,1020.8248688882851,118,15,limpia,2,primavera,False,False,False,1.499663144313296,0.0072745469586141635,2.183338445725167
2019-05-01,5,121,16.440351169066858,4.710804634536626,12.941678160637768,0.750751903219462,1012.0308047063293,119,9,turbia,5,primavera,False,False,False,4.043638508925754,0.10963270739140864,0.155812444648389
2019-05-02,5,122,16.831237896477443,1.2913723704330948,24.88868580545013,0.7509650110443326,1018.3067850923061,115,14,limpia,1,primavera,False,False,False,0.014677043410594337,1.8785445224097983,1.9902860652418228
2019-05-03,5,123,17.938710100235276,0.6728813803716882,17.528578833750313,0.21932378823061796,1023.7217861785739,118,24,limpia,4,primavera,False,False,False,2.960957686366362,0.462164123817988,2.7925271792174944
2019-05-04,5,124,15.90952778184009,1.3360186306146595,10.477605747118332,1.6414875729137668,1018.2031312474433,57,11,limpia,1,primavera,False,False,False,1.3897607190791652,10.711423106084352,0.25002687117275
2019-05-05,5,125,17.519379211341725,1.4093337021433714,19.843672189260015,0.5616309713647174,1013.8880338617066,104,23,limpia,6,primavera,False,False,False,4.073608833514204,7.908192190160506,2.440083157385012
2019-05-06,5,126,16.954575110854947,1.5738344654947638,9.773323076094158,0.321264380450176,1026.5910284518618,86,23,limpia,4,primavera,False,False,False,0.3702244494620122,5.7100931758990665,0.6039947263706248
2019-05-07,5,127,17.39727447432134,1.6302737792151203,21.069215913022877,0.5140902780058184,1016.1540725120525,63,13,limpia,7,primavera,False,False,False,0.23943706975382323,4.028749361180664,0.20025359283691974
2019-05-08,5,128,16.880471261874384,3.8242464597909342,11.473890764991285,0.5782813569050741,1021.9929579983988,97,24,turbia,5,primavera,False,False,False,12.68357478292613,0.752265416381722,0.6406496962058942
2019-05-09,5,129,16.482428772710424,2.3168518887929066,15.4381452598614,1.4026952494392833,1012.8923429315963,116,12,turbia,7,primavera,False,False,False,2.765247888802251,5.083400452083088,2.4438790296173143
2019-05-10,5,130,17.483746901555048,0.6647980483857889,23.342514354942317,0.9752700221219497,1020.3390124895285,81,15,limpia,8,primavera,False,False,False,1.8612668363985465,0.026196918724384115,1.9042180532365038
2019-05-11,5,131,17.470317923799122,1.386518472759286,13.598513577476927,0.15698343104879228,1012.2678747622946,85,9,limpia,6,primavera,False,False,False,1.358589410891354,4.130414912220019,0.4821956061715693
2019-05-12,5,132,17.704417583726936,1.1563519469168273,22.35097446120157,1.5358646594439433,1016.6169211912728,54,7,limpia,0,primavera,False,False,False,0.013241089071716257,13.237108390472395,0.005038871776079441
2019-05-13,5,133,17.15579984579993,1.909544646374598,14.711456495295014,3.09995689442766,1011.9662994544685,67,19,limpia,8,primavera,False,False,False,1.1320093678557557,7.554629773406504,1.4527982547734086
2019-05-14,5,134,16.845551138706796,1.7109729926328563,14.65157917856588,1.7077362120206196,1024.5057798809853,60,13,limpia,8,primavera,False,False,False,4.9168176681705695,1.6958981412441014,1.2824830343073803
2019-05-15,5,135,16.310884039015136,5.693702034789318,11.45569327216927,7.34131318733972,1013.8943433390564,53,4,turbia,9,primavera,False,False,False,2.4527757903547145,0.3652190572644315,0.007866889702333422
2019-05-16,5,136,17.7775301740933,3.380360346600154,20.649658124873326,0.2088334959477447,1009.4603393652219,69,25,turbia,1,primavera,False,False,False,1.1736884168800379,0.17620695600843267,0.0024727685792993036
2019-05-17,5,137,17.579016194929622,2.775395432454609,13.017572370667748,3.4424417576515083,1015.4755926095112,54,5,turbia,1,primavera,False,False,False,3.032531417364264,3.298074535615288,0.015339775466142668
2019-05-18,5,138,16.783004042819538,0.2118579314343594,22.62062824070432,1.4091956590405814,1017.6854739597065,112,20,limpia,6,primavera,False,False,False,0.07362471071794142,0.3783872334224877,4.8383642610866655
2019-05-19,5,139,17.076124162132135,3.2882373914728515,12.488897195465519,1.474595992028947,1014.8669951131383,103,8,turbia,4,primavera,False,False,False,3.0896891808557996,0.7210194944918041,0.00019277007464866823
2019-05-20,5,140,17.15500054593235,0.31769264429561156,13.17879835988,1.4641915896131052,1010.9333988573657,114,12,limpia,4,primavera,False,False,False,0.9252314739897571,0.07970579550605389,5.042022954863411
2019-05-21,5,141,16.580034759728935,1.2470601885350519,19.01581873356379,0.7870300746742314,1020.1865840364499,62,28,limpia,0,primavera,False,False,False,0.145374731514349,7.08263396775999,0.21562474586618277
2019-05-22,5,142,17.01295738261389,1.3812134745550062,14.566090726289548,0.7847671342980849,1021.2959001464089,52,12,limpia,5,primavera,False,False,False,2.129819209325433,5.318136338430585,0.25364740393677465
2019-05-23,5,143,16.855971825689643,3.7253437762338337,16.153705740789263,1.9984997875178188,1006.7602132557677,51,1,turbia,7,primavera,False,False,False,0.12383069218454143,0.029050170565729505,0.04145512138397913
2019-05-24,5,144,17.32043797870543,0.7755132035458422,9.76399444505152,0.0915959697169185,1010.6148652306969,61,21,limpia,3,primavera,False,False,False,0.40801717957503136,0.025610846992616676,0.04913684142345545
